curve_id,x,y
fl-4.0-structure-539,7.0,97.0
fl-4.0-structure-539,8.0,98.0
fl-4.0-structure-539,9.0,98.0
fl-4.0-structure-539,10.0,99.0
fl-4.0-structure-539,11.0,99.0
fl-4.0-structure-539,12.0,100.0
fl-4.0-structure-539,13.0,100.0
fl-4.0-structure-539,14.0,100.0
fl-4.0-structure-539,15.0,100.0
fl-4.0-structure-539,16.0,100.0
fl-4.0-structure-539,17.0,100.0
fl-4.0-structure-539,18.0,100.0
fl-4.0-structure-539,19.0,100.0
fl-4.0-structure-539,20.0,100.0
fl-4.0-structure-539,21.0,100.0
fl-4.0-structure-539,22.0,100.0
fl-4.0-structure-539,23.0,100.0
fl-4.0-structure-539,24.0,100.0
fl-4.0-structure-540,-4.0,0.0
fl-4.0-structure-540,-3.0,0.0
fl-4.0-structure-540,-2.0,0.0
fl-4.0-structure-540,-1.0,0.0
fl-4.0-structure-540,0.0,2.0
fl-4.0-structure-540,1.0,3.0
fl-4.0-structure-540,2.0,6.0
fl-4.0-structure-540,3.0,11.0
fl-4.0-structure-540,4.0,18.0
fl-4.0-structure-540,5.0,23.0
fl-4.0-structure-540,6.0,30.0
fl-4.0-structure-540,7.0,36.0
fl-4.0-structure-540,8.0,43.0
fl-4.0-structure-540,9.0,50.0
fl-4.0-structure-540,10.0,57.0
fl-4.0-structure-540,11.0,63.0
fl-4.0-structure-540,12.0,70.0
fl-4.0-structure-540,13.0,76.0
fl-4.0-structure-540,14.0,82.0
fl-4.0-structure-540,15.0,88.0
fl-4.0-structure-540,16.0,94.0
fl-4.0-structure-540,17.0,100.0
fl-4.0-structure-540,18.0,100.0
fl-4.0-structure-540,19.0,100.0
fl-4.0-structure-540,20.0,100.0
fl-4.0-structure-540,21.0,100.0
fl-4.0-structure-540,22.0,100.0
fl-4.0-structure-540,23.0,100.0
fl-4.0-structure-540,24.0,100.0
fl-4.0-structure-541,-4.0,0.0
fl-4.0-structure-541,-3.0,0.0
fl-4.0-structure-541,-2.0,0.0
fl-4.0-structure-541,-1.0,0.0
fl-4.0-structure-541,0.0,2.0
fl-4.0-structure-541,1.0,8.0
fl-4.0-structure-541,2.0,16.0
fl-4.0-structure-541,3.0,21.0
fl-4.0-structure-541,4.0,22.0
fl-4.0-structure-541,5.0,23.0
fl-4.0-structure-541,6.0,24.0
fl-4.0-structure-541,7.0,25.0
fl-4.0-structure-541,8.0,25.0
fl-4.0-structure-541,9.0,25.0
fl-4.0-structure-541,10.0,25.0
fl-4.0-structure-541,11.0,26.0
fl-4.0-structure-541,12.0,26.0
fl-4.0-structure-541,13.0,27.0
fl-4.0-structure-541,14.0,27.0
fl-4.0-structure-541,15.0,27.0
fl-4.0-structure-541,16.0,27.0
fl-4.0-structure-541,17.0,27.0
fl-4.0-structure-541,18.0,27.0
fl-4.0-structure-541,19.0,27.0
fl-4.0-structure-541,20.0,27.0
fl-4.0-structure-541,21.0,27.0
fl-4.0-structure-541,22.0,27.0
fl-4.0-structure-541,23.0,27.0
fl-4.0-structure-541,24.0,27.0
fl-4.0-structure-542,-4.0,0.0
fl-4.0-structure-542,-3.0,0.0
fl-4.0-structure-542,-2.0,0.0
fl-4.0-structure-542,-1.0,0.0
fl-4.0-structure-542,0.0,1.0
fl-4.0-structure-542,1.0,1.0
fl-4.0-structure-542,2.0,2.0
fl-4.0-structure-542,3.0,3.0
fl-4.0-structure-542,4.0,6.0
fl-4.0-structure-542,5.0,9.0
fl-4.0-structure-542,6.0,13.0
fl-4.0-structure-542,7.0,17.0
fl-4.0-structure-542,8.0,21.0
fl-4.0-structure-542,9.0,24.0
fl-4.0-structure-542,10.0,28.0
fl-4.0-structure-542,11.0,32.0
fl-4.0-structure-542,12.0,35.0
fl-4.0-structure-542,13.0,39.0
fl-4.0-structure-542,14.0,42.0
fl-4.0-structure-542,15.0,45.0
fl-4.0-structure-542,16.0,48.0
fl-4.0-structure-542,17.0,51.0
fl-4.0-structure-542,18.0,54.0
fl-4.0-structure-542,19.0,57.0
fl-4.0-structure-542,20.0,60.0
fl-4.0-structure-542,21.0,63.0
fl-4.0-structure-542,22.0,66.0
fl-4.0-structure-542,23.0,69.0
fl-4.0-structure-542,24.0,72.0
fl-4.0-structure-543,-4.0,0.0
fl-4.0-structure-543,-3.0,0.0
fl-4.0-structure-543,-2.0,0.0
fl-4.0-structure-543,-1.0,0.0
fl-4.0-structure-543,0.0,0.0
fl-4.0-structure-543,1.0,3.0
fl-4.0-structure-543,2.0,5.0
fl-4.0-structure-543,3.0,6.0
fl-4.0-structure-543,4.0,7.0
fl-4.0-structure-543,5.0,8.0
fl-4.0-structure-543,6.0,10.0
fl-4.0-structure-543,7.0,13.0
fl-4.0-structure-543,8.0,17.0
fl-4.0-structure-543,9.0,21.0
fl-4.0-structure-543,10.0,25.0
fl-4.0-structure-543,11.0,30.0
fl-4.0-structure-543,12.0,35.0
fl-4.0-structure-543,13.0,41.0
fl-4.0-structure-543,14.0,47.0
fl-4.0-structure-543,15.0,52.0
fl-4.0-structure-543,16.0,58.0
fl-4.0-structure-543,17.0,65.0
fl-4.0-structure-543,18.0,71.0
fl-4.0-structure-543,19.0,76.0
fl-4.0-structure-543,20.0,81.0
fl-4.0-structure-543,21.0,86.0
fl-4.0-structure-543,22.0,91.0
fl-4.0-structure-543,23.0,96.0
fl-4.0-structure-543,24.0,100.0
fl-4.0-structure-544,-4.0,0.0
fl-4.0-structure-544,-3.0,0.0
fl-4.0-structure-544,-2.0,0.0
fl-4.0-structure-544,-1.0,0.0
fl-4.0-structure-544,0.0,3.0
fl-4.0-structure-544,1.0,7.0
fl-4.0-structure-544,2.0,12.0
fl-4.0-structure-544,3.0,17.0
fl-4.0-structure-544,4.0,20.0
fl-4.0-structure-544,5.0,24.0
fl-4.0-structure-544,6.0,28.0
fl-4.0-structure-544,7.0,32.0
fl-4.0-structure-544,8.0,37.0
fl-4.0-structure-544,9.0,41.0
fl-4.0-structure-544,10.0,46.0
fl-4.0-structure-544,11.0,51.0
fl-4.0-structure-544,12.0,55.0
fl-4.0-structure-544,13.0,59.0
fl-4.0-structure-544,14.0,64.0
fl-4.0-structure-544,15.0,68.0
fl-4.0-structure-544,16.0,72.0
fl-4.0-structure-544,17.0,76.0
fl-4.0-structure-544,18.0,80.0
fl-4.0-structure-544,19.0,84.0
fl-4.0-structure-544,20.0,88.0
fl-4.0-structure-544,21.0,92.0
fl-4.0-structure-544,22.0,96.0
fl-4.0-structure-544,23.0,100.0
fl-4.0-structure-544,24.0,100.0
fl-4.0-structure-545,-4.0,0.0
fl-4.0-structure-545,-3.0,0.0
fl-4.0-structure-545,-2.0,0.0
fl-4.0-structure-545,-1.0,0.0
fl-4.0-structure-545,0.0,1.0
fl-4.0-structure-545,1.0,10.0
fl-4.0-structure-545,2.0,12.0
fl-4.0-structure-545,3.0,15.0
fl-4.0-structure-545,4.0,19.0
fl-4.0-structure-545,5.0,22.0
fl-4.0-structure-545,6.0,26.0
fl-4.0-structure-545,7.0,30.0
fl-4.0-structure-545,8.0,35.0
fl-4.0-structure-545,9.0,39.0
fl-4.0-structure-545,10.0,42.0
fl-4.0-structure-545,11.0,48.0
fl-4.0-structure-545,12.0,50.0
fl-4.0-structure-545,13.0,51.0
fl-4.0-structure-545,14.0,53.0
fl-4.0-structure-545,15.0,54.0
fl-4.0-structure-545,16.0,55.0
fl-4.0-structure-545,17.0,55.0
fl-4.0-structure-545,18.0,56.0
fl-4.0-structure-545,19.0,56.0
fl-4.0-structure-545,20.0,57.0
fl-4.0-structure-545,21.0,57.0
fl-4.0-structure-545,22.0,57.0
fl-4.0-structure-545,23.0,58.0
fl-4.0-structure-545,24.0,58.0
fl-4.0-structure-546,-4.0,0.0
fl-4.0-structure-546,-3.0,0.0
fl-4.0-structure-546,-2.0,0.0
fl-4.0-structure-546,-1.0,0.0
fl-4.0-structure-546,0.0,0.0
fl-4.0-structure-546,1.0,1.0
fl-4.0-structure-546,2.0,1.0
fl-4.0-structure-546,3.0,3.0
fl-4.0-structure-546,4.0,5.0
fl-4.0-structure-546,5.0,8.0
fl-4.0-structure-546,6.0,12.0
fl-4.0-structure-546,7.0,16.0
fl-4.0-structure-546,8.0,21.0
fl-4.0-structure-546,9.0,26.0
fl-4.0-structure-546,10.0,32.0
fl-4.0-structure-546,11.0,38.0
fl-4.0-structure-546,12.0,45.0
fl-4.0-structure-546,13.0,45.0
fl-4.0-structure-546,14.0,45.0
fl-4.0-structure-546,15.0,45.0
fl-4.0-structure-546,16.0,45.0
fl-4.0-structure-546,17.0,45.0
fl-4.0-structure-546,18.0,45.0
fl-4.0-structure-546,19.0,45.0
fl-4.0-structure-546,20.0,45.0
fl-4.0-structure-546,21.0,45.0
fl-4.0-structure-546,22.0,45.0
fl-4.0-structure-546,23.0,45.0
fl-4.0-structure-546,24.0,45.0
fl-4.0-structure-547,-4.0,0.0
fl-4.0-structure-547,-3.0,0.0
fl-4.0-structure-547,-2.0,0.0
fl-4.0-structure-547,-1.0,0.0
fl-4.0-structure-547,0.0,0.0
fl-4.0-structure-547,1.0,20.0
fl-4.0-structure-547,2.0,22.0
fl-4.0-structure-547,3.0,24.0
fl-4.0-structure-547,4.0,26.0
fl-4.0-structure-547,5.0,28.0
fl-4.0-structure-547,6.0,30.0
fl-4.0-structure-547,7.0,35.0
fl-4.0-structure-547,8.0,40.0
fl-4.0-structure-547,9.0,43.0
fl-4.0-structure-547,10.0,46.0
fl-4.0-structure-547,11.0,50.0
fl-4.0-structure-547,12.0,50.0
fl-4.0-structure-547,13.0,50.0
fl-4.0-structure-547,14.0,50.0
fl-4.0-structure-547,15.0,50.0
fl-4.0-structure-547,16.0,50.0
fl-4.0-structure-547,17.0,50.0
fl-4.0-structure-547,18.0,50.0
fl-4.0-structure-547,19.0,50.0
fl-4.0-structure-547,20.0,50.0
fl-4.0-structure-547,21.0,50.0
fl-4.0-structure-547,22.0,50.0
fl-4.0-structure-547,23.0,50.0
fl-4.0-structure-547,24.0,50.0
fl-4.0-structure-548,-4.0,0.0
fl-4.0-structure-548,-3.0,0.0
fl-4.0-structure-548,-2.0,0.0
fl-4.0-structure-548,-1.0,0.0
fl-4.0-structure-548,0.0,0.0
fl-4.0-structure-548,1.0,30.0
fl-4.0-structure-548,2.0,30.0
fl-4.0-structure-548,3.0,30.0
fl-4.0-structure-548,4.0,30.0
fl-4.0-structure-548,5.0,30.0
fl-4.0-structure-548,6.0,30.0
fl-4.0-structure-548,7.0,30.0
fl-4.0-structure-548,8.0,30.0
fl-4.0-structure-548,9.0,30.0
fl-4.0-structure-548,10.0,30.0
fl-4.0-structure-548,11.0,30.0
fl-4.0-structure-548,12.0,30.0
fl-4.0-structure-548,13.0,30.0
fl-4.0-structure-548,14.0,30.0
fl-4.0-structure-548,15.0,30.0
fl-4.0-structure-548,16.0,30.0
fl-4.0-structure-548,17.0,30.0
fl-4.0-structure-548,18.0,30.0
fl-4.0-structure-548,19.0,30.0
fl-4.0-structure-548,20.0,30.0
fl-4.0-structure-548,21.0,30.0
fl-4.0-structure-548,22.0,30.0
fl-4.0-structure-548,23.0,30.0
fl-4.0-structure-548,24.0,30.0
fl-4.0-structure-549,-4.0,0.0
fl-4.0-structure-549,-3.0,0.0
fl-4.0-structure-549,-2.0,0.0
fl-4.0-structure-549,-1.0,0.0
fl-4.0-structure-549,0.0,0.0
fl-4.0-structure-549,1.0,14.0
fl-4.0-structure-549,2.0,22.0
fl-4.0-structure-549,3.0,26.0
fl-4.0-structure-549,4.0,29.0
fl-4.0-structure-549,5.0,32.0
fl-4.0-structure-549,6.0,33.0
fl-4.0-structure-549,7.0,34.0
fl-4.0-structure-549,8.0,35.0
fl-4.0-structure-549,9.0,35.0
fl-4.0-structure-549,10.0,35.0
fl-4.0-structure-549,11.0,35.0
fl-4.0-structure-549,12.0,41.0
fl-4.0-structure-549,13.0,43.0
fl-4.0-structure-549,14.0,45.0
fl-4.0-structure-549,15.0,47.0
fl-4.0-structure-549,16.0,49.0
fl-4.0-structure-549,17.0,51.0
fl-4.0-structure-549,18.0,53.0
fl-4.0-structure-549,19.0,53.0
fl-4.0-structure-549,20.0,53.0
fl-4.0-structure-549,21.0,53.0
fl-4.0-structure-549,22.0,53.0
fl-4.0-structure-549,23.0,53.0
fl-4.0-structure-549,24.0,53.0
fl-4.0-structure-550,-4.0,0.0
fl-4.0-structure-550,-3.0,0.0
fl-4.0-structure-550,-2.0,0.0
fl-4.0-structure-550,-1.0,0.0
fl-4.0-structure-550,0.0,0.0
fl-4.0-structure-550,1.0,2.0
fl-4.0-structure-550,2.0,5.0
fl-4.0-structure-550,3.0,10.0
fl-4.0-structure-550,4.0,15.0
fl-4.0-structure-550,5.0,20.0
fl-4.0-structure-550,6.0,25.0
fl-4.0-structure-550,7.0,30.0
fl-4.0-structure-550,8.0,35.0
fl-4.0-structure-550,9.0,40.0
fl-4.0-structure-550,10.0,50.0
fl-4.0-structure-550,11.0,75.0
fl-4.0-structure-550,12.0,75.0
fl-4.0-structure-550,13.0,75.0
fl-4.0-structure-550,14.0,75.0
fl-4.0-structure-550,15.0,75.0
fl-4.0-structure-550,16.0,75.0
fl-4.0-structure-550,17.0,75.0
fl-4.0-structure-550,18.0,75.0
fl-4.0-structure-550,19.0,75.0
fl-4.0-structure-550,20.0,75.0
fl-4.0-structure-550,21.0,75.0
fl-4.0-structure-550,22.0,75.0
fl-4.0-structure-550,23.0,75.0
fl-4.0-structure-550,24.0,75.0
fl-4.0-structure-551,-4.0,0.0
fl-4.0-structure-551,-3.0,0.0
fl-4.0-structure-551,-2.0,0.0
fl-4.0-structure-551,-1.0,0.0
fl-4.0-structure-551,0.0,0.0
fl-4.0-structure-551,1.0,3.0
fl-4.0-structure-551,2.0,4.0
fl-4.0-structure-551,3.0,5.0
fl-4.0-structure-551,4.0,6.0
fl-4.0-structure-551,5.0,7.0
fl-4.0-structure-551,6.0,7.0
fl-4.0-structure-551,7.0,7.0
fl-4.0-structure-551,8.0,7.0
fl-4.0-structure-551,9.0,7.0
fl-4.0-structure-551,10.0,7.0
fl-4.0-structure-551,11.0,8.0
fl-4.0-structure-551,12.0,9.0
fl-4.0-structure-551,13.0,9.0
fl-4.0-structure-551,14.0,10.0
fl-4.0-structure-551,15.0,10.0
fl-4.0-structure-551,16.0,10.0
fl-4.0-structure-551,17.0,11.0
fl-4.0-structure-551,18.0,11.0
fl-4.0-structure-551,19.0,12.0
fl-4.0-structure-551,20.0,12.0
fl-4.0-structure-551,21.0,13.0
fl-4.0-structure-551,22.0,13.0
fl-4.0-structure-551,23.0,14.0
fl-4.0-structure-551,24.0,14.0
fl-4.0-structure-552,-4.0,0.0
fl-4.0-structure-552,-3.0,0.0
fl-4.0-structure-552,-2.0,0.0
fl-4.0-structure-552,-1.0,0.0
fl-4.0-structure-552,0.0,0.0
fl-4.0-structure-552,1.0,3.0
fl-4.0-structure-552,2.0,5.0
fl-4.0-structure-552,3.0,8.0
fl-4.0-structure-552,4.0,10.0
fl-4.0-structure-552,5.0,13.0
fl-4.0-structure-552,6.0,15.0
fl-4.0-structure-552,7.0,18.0
fl-4.0-structure-552,8.0,20.0
fl-4.0-structure-552,9.0,23.0
fl-4.0-structure-552,10.0,25.0
fl-4.0-structure-552,11.0,28.0
fl-4.0-structure-552,12.0,30.0
fl-4.0-structure-552,13.0,33.0
fl-4.0-structure-552,14.0,35.0
fl-4.0-structure-552,15.0,38.0
fl-4.0-structure-552,16.0,40.0
fl-4.0-structure-552,17.0,43.0
fl-4.0-structure-552,18.0,45.0
fl-4.0-structure-552,19.0,48.0
fl-4.0-structure-552,20.0,50.0
fl-4.0-structure-552,21.0,53.0
fl-4.0-structure-552,22.0,55.0
fl-4.0-structure-552,23.0,58.0
fl-4.0-structure-552,24.0,60.0
fl-4.0-structure-553,-4.0,0.0
fl-4.0-structure-553,-3.0,0.0
fl-4.0-structure-553,-2.0,0.0
fl-4.0-structure-553,-1.0,0.0
fl-4.0-structure-553,0.0,0.0
fl-4.0-structure-553,1.0,1.0
fl-4.0-structure-553,2.0,1.0
fl-4.0-structure-553,3.0,1.0
fl-4.0-structure-553,4.0,3.0
fl-4.0-structure-553,5.0,5.0
fl-4.0-structure-553,6.0,8.0
fl-4.0-structure-553,7.0,12.0
fl-4.0-structure-553,8.0,16.0
fl-4.0-structure-553,9.0,21.0
fl-4.0-structure-553,10.0,26.0
fl-4.0-structure-553,11.0,32.0
fl-4.0-structure-553,12.0,38.0
fl-4.0-structure-553,13.0,40.0
fl-4.0-structure-553,14.0,40.0
fl-4.0-structure-553,15.0,40.0
fl-4.0-structure-553,16.0,40.0
fl-4.0-structure-553,17.0,40.0
fl-4.0-structure-553,18.0,40.0
fl-4.0-structure-553,19.0,40.0
fl-4.0-structure-553,20.0,40.0
fl-4.0-structure-553,21.0,40.0
fl-4.0-structure-553,22.0,40.0
fl-4.0-structure-553,23.0,40.0
fl-4.0-structure-553,24.0,40.0
fl-4.0-structure-554,-4.0,0.0
fl-4.0-structure-554,-3.0,0.0
fl-4.0-structure-554,-2.0,0.0
fl-4.0-structure-554,-1.0,0.0
fl-4.0-structure-554,0.0,0.0
fl-4.0-structure-554,1.0,18.0
fl-4.0-structure-554,2.0,25.0
fl-4.0-structure-554,3.0,25.0
fl-4.0-structure-554,4.0,25.0
fl-4.0-structure-554,5.0,25.0
fl-4.0-structure-554,6.0,25.0
fl-4.0-structure-554,7.0,25.0
fl-4.0-structure-554,8.0,25.0
fl-4.0-structure-554,9.0,25.0
fl-4.0-structure-554,10.0,25.0
fl-4.0-structure-554,11.0,26.0
fl-4.0-structure-554,12.0,27.0
fl-4.0-structure-554,13.0,27.0
fl-4.0-structure-554,14.0,28.0
fl-4.0-structure-554,15.0,28.0
fl-4.0-structure-554,16.0,28.0
fl-4.0-structure-554,17.0,29.0
fl-4.0-structure-554,18.0,29.0
fl-4.0-structure-554,19.0,29.0
fl-4.0-structure-554,20.0,30.0
fl-4.0-structure-554,21.0,30.0
fl-4.0-structure-554,22.0,30.0
fl-4.0-structure-554,23.0,30.0
fl-4.0-structure-554,24.0,30.0
fl-4.0-structure-555,-4.0,0.0
fl-4.0-structure-555,-3.0,0.0
fl-4.0-structure-555,-2.0,0.0
fl-4.0-structure-555,-1.0,0.0
fl-4.0-structure-555,0.0,0.0
fl-4.0-structure-555,1.0,1.0
fl-4.0-structure-555,2.0,5.0
fl-4.0-structure-555,3.0,10.0
fl-4.0-structure-555,4.0,10.0
fl-4.0-structure-555,5.0,10.0
fl-4.0-structure-555,6.0,20.0
fl-4.0-structure-555,7.0,30.0
fl-4.0-structure-555,8.0,50.0
fl-4.0-structure-555,9.0,50.0
fl-4.0-structure-555,10.0,50.0
fl-4.0-structure-555,11.0,75.0
fl-4.0-structure-555,12.0,75.0
fl-4.0-structure-555,13.0,75.0
fl-4.0-structure-555,14.0,90.0
fl-4.0-structure-555,15.0,90.0
fl-4.0-structure-555,16.0,90.0
fl-4.0-structure-555,17.0,90.0
fl-4.0-structure-555,18.0,90.0
fl-4.0-structure-555,19.0,90.0
fl-4.0-structure-555,20.0,90.0
fl-4.0-structure-555,21.0,90.0
fl-4.0-structure-555,22.0,90.0
fl-4.0-structure-555,23.0,90.0
fl-4.0-structure-555,24.0,90.0
fl-4.0-structure-556,-4.0,0.0
fl-4.0-structure-556,-3.0,0.0
fl-4.0-structure-556,-2.0,0.0
fl-4.0-structure-556,-1.0,0.0
fl-4.0-structure-556,0.0,0.0
fl-4.0-structure-556,1.0,5.0
fl-4.0-structure-556,2.0,10.0
fl-4.0-structure-556,3.0,20.0
fl-4.0-structure-556,4.0,40.0
fl-4.0-structure-556,5.0,50.0
fl-4.0-structure-556,6.0,60.0
fl-4.0-structure-556,7.0,70.0
fl-4.0-structure-556,8.0,80.0
fl-4.0-structure-556,9.0,100.0
fl-4.0-structure-556,10.0,100.0
fl-4.0-structure-556,11.0,100.0
fl-4.0-structure-556,12.0,100.0
fl-4.0-structure-556,13.0,100.0
fl-4.0-structure-556,14.0,100.0
fl-4.0-structure-556,15.0,100.0
fl-4.0-structure-556,16.0,100.0
fl-4.0-structure-556,17.0,100.0
fl-4.0-structure-556,18.0,100.0
fl-4.0-structure-556,19.0,100.0
fl-4.0-structure-556,20.0,100.0
fl-4.0-structure-556,21.0,100.0
fl-4.0-structure-556,22.0,100.0
fl-4.0-structure-556,23.0,100.0
fl-4.0-structure-556,24.0,100.0
fl-4.0-structure-557,-4.0,0.0
fl-4.0-structure-557,-3.0,0.0
fl-4.0-structure-557,-2.0,0.0
fl-4.0-structure-557,-1.0,0.0
fl-4.0-structure-557,0.0,0.0
fl-4.0-structure-557,1.0,12.0
fl-4.0-structure-557,2.0,14.0
fl-4.0-structure-557,3.0,17.0
fl-4.0-structure-557,4.0,19.0
fl-4.0-structure-557,5.0,23.0
fl-4.0-structure-557,6.0,27.0
fl-4.0-structure-557,7.0,31.0
fl-4.0-structure-557,8.0,35.0
fl-4.0-structure-557,9.0,40.0
fl-4.0-structure-557,10.0,45.0
fl-4.0-structure-557,11.0,50.0
fl-4.0-structure-557,12.0,55.0
fl-4.0-structure-557,13.0,60.0
fl-4.0-structure-557,14.0,60.0
fl-4.0-structure-557,15.0,70.0
fl-4.0-structure-557,16.0,70.0
fl-4.0-structure-557,17.0,70.0
fl-4.0-structure-557,18.0,70.0
fl-4.0-structure-557,19.0,70.0
fl-4.0-structure-557,20.0,70.0
fl-4.0-structure-557,21.0,70.0
fl-4.0-structure-557,22.0,70.0
fl-4.0-structure-557,23.0,70.0
fl-4.0-structure-557,24.0,70.0
fl-4.0-structure-558,-4.0,0.0
fl-4.0-structure-558,-3.0,0.0
fl-4.0-structure-558,-2.0,0.0
fl-4.0-structure-558,-1.0,0.0
fl-4.0-structure-558,0.0,17.0
fl-4.0-structure-558,1.0,17.0
fl-4.0-structure-558,2.0,17.0
fl-4.0-structure-558,3.0,17.0
fl-4.0-structure-558,4.0,23.0
fl-4.0-structure-558,5.0,32.0
fl-4.0-structure-558,6.0,45.0
fl-4.0-structure-558,7.0,55.0
fl-4.0-structure-558,8.0,61.0
fl-4.0-structure-558,9.0,66.0
fl-4.0-structure-558,10.0,69.0
fl-4.0-structure-558,11.0,73.0
fl-4.0-structure-558,12.0,76.0
fl-4.0-structure-558,13.0,78.0
fl-4.0-structure-558,14.0,80.0
fl-4.0-structure-558,15.0,82.0
fl-4.0-structure-558,16.0,85.0
fl-4.0-structure-558,17.0,86.0
fl-4.0-structure-558,18.0,87.0
fl-4.0-structure-558,19.0,89.0
fl-4.0-structure-558,20.0,90.0
fl-4.0-structure-558,21.0,91.0
fl-4.0-structure-558,22.0,92.0
fl-4.0-structure-558,23.0,93.0
fl-4.0-structure-558,24.0,94.0
fl-4.0-structure-559,-4.0,0.0
fl-4.0-structure-559,-3.0,0.0
fl-4.0-structure-559,-2.0,0.0
fl-4.0-structure-559,-1.0,0.0
fl-4.0-structure-559,0.0,1.0
fl-4.0-structure-559,1.0,9.0
fl-4.0-structure-559,2.0,14.0
fl-4.0-structure-559,3.0,17.0
fl-4.0-structure-559,4.0,22.0
fl-4.0-structure-559,5.0,26.0
fl-4.0-structure-559,6.0,30.0
fl-4.0-structure-559,7.0,32.0
fl-4.0-structure-559,8.0,35.0
fl-4.0-structure-559,9.0,37.0
fl-4.0-structure-559,10.0,39.0
fl-4.0-structure-559,11.0,43.0
fl-4.0-structure-559,12.0,46.0
fl-4.0-structure-559,13.0,48.0
fl-4.0-structure-559,14.0,50.0
fl-4.0-structure-559,15.0,51.0
fl-4.0-structure-559,16.0,54.0
fl-4.0-structure-559,17.0,55.0
fl-4.0-structure-559,18.0,57.0
fl-4.0-structure-559,19.0,59.0
fl-4.0-structure-559,20.0,60.0
fl-4.0-structure-559,21.0,62.0
fl-4.0-structure-559,22.0,63.0
fl-4.0-structure-559,23.0,65.0
fl-4.0-structure-559,24.0,66.0
fl-4.0-structure-560,-4.0,0.0
fl-4.0-structure-560,-3.0,0.0
fl-4.0-structure-560,-2.0,0.0
fl-4.0-structure-560,-1.0,0.0
fl-4.0-structure-560,0.0,0.0
fl-4.0-structure-560,1.0,3.0
fl-4.0-structure-560,2.0,3.0
fl-4.0-structure-560,3.0,3.0
fl-4.0-structure-560,4.0,4.0
fl-4.0-structure-560,5.0,5.0
fl-4.0-structure-560,6.0,8.0
fl-4.0-structure-560,7.0,10.0
fl-4.0-structure-560,8.0,17.0
fl-4.0-structure-560,9.0,23.0
fl-4.0-structure-560,10.0,31.0
fl-4.0-structure-560,11.0,40.0
fl-4.0-structure-560,12.0,48.0
fl-4.0-structure-560,13.0,48.0
fl-4.0-structure-560,14.0,52.0
fl-4.0-structure-560,15.0,52.0
fl-4.0-structure-560,16.0,55.0
fl-4.0-structure-560,17.0,55.0
fl-4.0-structure-560,18.0,55.0
fl-4.0-structure-560,19.0,55.0
fl-4.0-structure-560,20.0,55.0
fl-4.0-structure-560,21.0,55.0
fl-4.0-structure-560,22.0,55.0
fl-4.0-structure-560,23.0,55.0
fl-4.0-structure-560,24.0,55.0
fl-4.0-structure-561,-4.0,0.0
fl-4.0-structure-561,-3.0,0.0
fl-4.0-structure-561,-2.0,0.0
fl-4.0-structure-561,-1.0,0.0
fl-4.0-structure-561,0.0,0.0
fl-4.0-structure-561,1.0,10.0
fl-4.0-structure-561,2.0,20.0
fl-4.0-structure-561,3.0,20.0
fl-4.0-structure-561,4.0,50.0
fl-4.0-structure-561,5.0,50.0
fl-4.0-structure-561,6.0,60.0
fl-4.0-structure-561,7.0,60.0
fl-4.0-structure-561,8.0,75.0
fl-4.0-structure-561,9.0,75.0
fl-4.0-structure-561,10.0,80.0
fl-4.0-structure-561,11.0,80.0
fl-4.0-structure-561,12.0,80.0
fl-4.0-structure-561,13.0,80.0
fl-4.0-structure-561,14.0,80.0
fl-4.0-structure-561,15.0,80.0
fl-4.0-structure-561,16.0,80.0
fl-4.0-structure-561,17.0,80.0
fl-4.0-structure-561,18.0,80.0
fl-4.0-structure-561,19.0,80.0
fl-4.0-structure-561,20.0,80.0
fl-4.0-structure-561,21.0,80.0
fl-4.0-structure-561,22.0,80.0
fl-4.0-structure-561,23.0,80.0
fl-4.0-structure-561,24.0,80.0
fl-4.0-structure-562,-4.0,0.0
fl-4.0-structure-562,-3.0,0.0
fl-4.0-structure-562,-2.0,0.0
fl-4.0-structure-562,-1.0,0.0
fl-4.0-structure-562,0.0,0.0
fl-4.0-structure-562,1.0,13.0
fl-4.0-structure-562,2.0,20.0
fl-4.0-structure-562,3.0,24.0
fl-4.0-structure-562,4.0,27.0
fl-4.0-structure-562,5.0,28.0
fl-4.0-structure-562,6.0,30.0
fl-4.0-structure-562,7.0,30.0
fl-4.0-structure-562,8.0,30.0
fl-4.0-structure-562,9.0,30.0
fl-4.0-structure-562,10.0,30.0
fl-4.0-structure-562,11.0,32.0
fl-4.0-structure-562,12.0,33.0
fl-4.0-structure-562,13.0,34.0
fl-4.0-structure-562,14.0,34.0
fl-4.0-structure-562,15.0,35.0
fl-4.0-structure-562,16.0,36.0
fl-4.0-structure-562,17.0,36.0
fl-4.0-structure-562,18.0,37.0
fl-4.0-structure-562,19.0,38.0
fl-4.0-structure-562,20.0,39.0
fl-4.0-structure-562,21.0,40.0
fl-4.0-structure-562,22.0,41.0
fl-4.0-structure-562,23.0,42.0
fl-4.0-structure-562,24.0,43.0
fl-4.0-structure-563,-4.0,0.0
fl-4.0-structure-563,-3.0,0.0
fl-4.0-structure-563,-2.0,0.0
fl-4.0-structure-563,-1.0,0.0
fl-4.0-structure-563,0.0,0.0
fl-4.0-structure-563,1.0,20.0
fl-4.0-structure-563,2.0,22.0
fl-4.0-structure-563,3.0,24.0
fl-4.0-structure-563,4.0,26.0
